 14951 BD+09   316   2901  702  11249 022449.04 +103638.2  5.48  24 ksi   Ari
 15004 BD-03   374   2910  704  11261 022458.39 -024648.1  6.34  71       Cet
 15008 CP-69   113   2872  705  11001 022145.02 -683933.9  4.08     del   Hyi
 15089 BD+66   213   2952  707  11569 022903.99 +672408.6  4.46     iot   Cas
 15130 BD-12   451   2932  708  11345 022557.01 -121725.6  4.88  72 rho   Cet
 15138 BD+49   666   2944  709  11465 022751.75 +503412.7  6.16  66       And
 15176 BD+31   427   2943  712  11432 022727.79 +314804.9  5.55  11       Tri
 15228 BD+09   323   2946       11427 022723.56 +101155.7  6.45  25       Ari
 15233 CP-60   199   2931  714  11258 022453.99 -601841.9  5.36     lam   Hor
 15248 CP-74   194   2913  715  11095 022252.47 -733845.0  5.99     kap   Hyi
 15257 BD+29   417   2956  717  11486 022809.99 +294010.3  5.29  12       Tri
 15318 BD+07   388   2960  718  11484 022809.52 +082736.3  4.30  73 ksi02 Cet
 15335 BD+29   423   2964  720  11548 022848.54 +295553.7  5.89  13       Tri
 15371 CD-48   637   2954  721  11407 022659.10 -474213.8  4.24     kap   Eri
 15427 CD-34   905   2967  724  11477 022801.69 -334839.8  5.13     phi   For
 15550 BD+19   365   3003  729  11678 023038.37 +195119.4  6.14  26       Ari
 15596 BD+17   380   3009  731  11698 023054.38 +174214.6  6.21  27       Ari
 15656 BD+35   497   3032  736  11784 023206.14 +360850.0  5.15  14       Tri
 15779 BD-01   353   3043  739  11791 023209.44 -010205.3  5.36  75       Cet
 15798 BD-15   449   3045  740  11783 023205.28 -151439.6  4.74  76 sig   Cet
 15814 BD+14   419   3055  741  11843 023254.15 +150204.1  6.00  29       Ari
 15975 CD-35   877   3067  744  11867 023307.04 -343859.7  5.91     lam01 For
 16046 CD-28   819   3083  749  11918 023350.71 -281356.4  4.96     ome   For
 16058 BD+34   469   3103  750  12086 023546.80 +344115.7  5.38  15       Tri
 16074 BD-08   484   3091  752  12002 023442.59 -075133.4  5.74  77       Cet
 16141 BD-04   426   3106       12048 023520.02 -033334.3  6.83  79       Cet
 16161 BD+04   418   3117  754  12093 023552.49 +053535.9  4.87  78 nu.   Cet
 16212 BD-08   489   3126  759  12107 023600.07 -074953.2  5.53  80       Cet
 16232 BD+24   375   3137  764  12184 023657.74 +243853.0  6.68  30       Ari
 16234 BD+11   360   3133  763  12153 023637.75 +122652.2  5.64  31       Ari
 16246 BD+24   376   3140  765  12189 023700.44 +243850.1  6.48  30       Ari
 16307 CD-30   958   3136  767  12122 023609.28 -300241.9  5.74     iot01 For
 16400 BD-04   436   3158  771  12247 023741.78 -032345.8  5.65  81       Cet
 16417 CD-35   903   3153  772  12186 023658.62 -343438.4  5.78     lam02 For
 16432 BD+21   362   3167  773  12332 023849.00 +215741.2  5.45  32 nu.   Ari
 16522 CP-79    66   3102  776  11757 023140.12 -790633.3  5.27     mu.   Hyi
 16538 CD-30   973   3170  777  12288 023818.60 -301138.0  5.84     iot02 For
 16555 CP-53   457   3166  778  12225 023724.26 -523235.1  5.30     eta   Hor
 16582 BD-00   406   3192  779  12387 023928.95 +001942.7  4.08  82 del   Cet
 16620 BD-12   501   3199  781  12390 023933.73 -115217.7  4.83  83 eps   Cet
 16628 BD+26   443   3215  782  12489 024041.03 +270339.6  5.30  33       Ari
 16727 BD+54   598   3253  785  12692 024302.80 +550621.9  5.76  11       Per
 16739 BD+39   610   3245  788  12623 024214.93 +401139.8  4.91  12       Per
 16754 CD-43   814   3217  789  12413 023947.92 -425329.9  4.74     s     Eri
 16765 BD-01   377   3235  790  12530 024113.87 -004143.3  5.72  84       Cet
 16811 BD+19   403   3256  793  12640 024221.92 +200041.7  5.74  34 mu.   Ari
 16815 CD-40   689   3237  794  12486 024039.93 -395119.1  4.11     iot   Eri
 16861 BD+10   360   3260  797  12647 024228.95 +104430.4  6.32  85       Cet
 16895 BD+48   746   3277  799  12777 024411.69 +491343.2  4.10  13 the   Per
 16901 BD+43   566   3278  800  12768 024405.16 +441749.4  5.43  14       Per
 16908 BD+27   424   3273  801  12719 024327.11 +274225.8  4.65  35       Ari
 16920 CP-55   446   3246  802  12484 024039.58 -543259.7  5.21     zet   Hor
 16970 BD+02   422   3276  804  12706 024318.12 +031410.2  3.47  86 gam   Cet
 16978 CP-68   161   3240  806  12394 023935.22 -681601.0  4.12     eps   Hyi
 17017 BD+17   426   3294  808  12784 024419.09 +174550.5  6.40  36       Ari
 17036 BD+14   457   3303  809  12803 024432.97 +151842.8  5.78  37 omi   Ari
 17051 CD-51   641   3279  810  12653 024233.16 -504803.0  5.40     iot   Hor
 17081 BD-14   519   3300  811  12770 024407.35 -135131.2  4.24  89 pi.   Cet
 17093 BD+11   377   3308  812  12832 024457.51 +122645.5  5.17  38       Ari
 17094 BD+09   359   3309  813  12828 024456.37 +100651.2  4.27  87 mu.   Cet
 17138 BD+69   179   3345  815  13133 024855.51 +693803.1  6.26     RZ    Cas
 17206 BD-19   518   3318  818  12843 024505.98 -183421.5  4.47   1 tau01 Eri
 17361 BD+28   462   3356  824  13061 024754.44 +291450.7  4.52  39       Ari
 17459 BD+17   442   3369  828  13108 024832.06 +181701.9  5.83  40       Ari
 17463 BD+68   200   3403  829  13367 025158.75 +685318.7  5.94     SU    Cas
 17504 CP-64   196   3346  833  12871 024527.45 -634216.3  5.73     gam   Hor
 17506 BD+55   714   3390  834  13268 025041.79 +555343.9  3.77  15 eta   Per
 17528 CD-36  1050   3363  835  13040 024733.78 -353301.9  6.51     eta01 For
 17543 BD+16   355   3378  836  13165 024917.56 +172751.6  5.26  42 pi.   Ari
 17566 CP-68   169   3354  837  12876 024532.53 -673700.2  4.83     zet   Hyi
 17573 BD+26   471   3391  838  13209 024958.99 +271538.8  3.61  41 c     Ari
 17584 BD+37   646   3401  840  13254 025034.91 +381908.1  4.22  16       Per
 17652 CD-32  1025   3387  841  13147 024905.36 -322422.6  4.45     bet   For
 17709 BD+34   527   3419  843  13328 025130.83 +350335.6  4.56  17       Per
 17713 CD-25  1120   3404  844  13197 024950.99 -243336.0  6.14     gam01 For
 17729 CD-28   903   3405  845  13202 024954.15 -275631.3  5.39     gam02 For
 17769 BD+14   480   3427  847  13327 025129.57 +150455.7  5.52  43 sig   Ari
 17793 CD-36  1067   3414  848  13225 025014.75 -355037.3  5.92     eta02 For
 17824 BD-21   509   3429  850  13288 025102.35 -210014.3  4.76   2 tau02 Eri
 17829 CD-36  1070   3426  851  13265 025040.40 -354032.6  5.48     eta03 For
 17848 CP-63   188   3412  852  13141 024901.37 -624823.7  5.25     nu.   Hor
 17878 BD+52   641A  3462  854  13531 025415.46 +524545.0  3.93  18 tau   Per
 17879 BD+52   641B                   025420.8  +524530.   4.0   18 tau   Per
 17904 BD+37   655   3459  855  13490 025342.58 +382015.6  5.34  20       Per
 18091 BD+17   454   3492       13579 025455.18 +174405.0  7.10  44 rho01 Ari
 18149 CD-38   948   3482  863  13473 025334.35 -382613.5  5.93     psi   For
 18191 BD+17   457   3517  867  13654 025548.50 +181954.0  5.76  45       Ari
 18256 BD+17   458   3532  869  13702 025625.98 +180125.1  5.58  46 rho   Ari
 18293 CP-75   204   3463  872  13244 025028.54 -750400.8  4.76     nu.   Hyi
 18296 BD+31   509   3544  873  13775 025717.28 +315603.5  5.10  21       Per
 18322 BD-09   553   3539  874  13701 025625.60 -085351.4  3.89   3 eta   Eri
 18404 BD+20   480   3562  878  13834 025805.08 +204007.7  5.80  47       Ari
 18411 BD+39   681   3567  879  13879 025845.65 +393946.2  4.68  22 pi.   Per
 18449 BD+34   550   3575  882  13905 025903.71 +351059.2  4.94  24       Per
 18454 CD-24  1336   3561  883  13782 025723.70 -235143.5  5.44   4       Eri
 18519 BD+20   484A  3582  887  13914 025912.73 +212025.6  4.63  48 eps   Ari
 18520 BD+20   484B        888        025912.7  +212025.   4.63  48 eps   Ari
 18535 CD-24  1343   3574  889  13835 025805.69 -233622.1  5.82   6       Eri
 18604 BD+08   455   3595  896  13954 025942.90 +085426.6  4.71  91 lam   Cet
 18622 CD-40   771A  3584  897  13847 025815.72 -401817.0  2.88     the01 Eri
 18623 CD-40   771B  3586  898        025816.3  -401816.   4.35     the02 Eri
 18633 BD-03   475   3597  899  13951 025941.16 -022753.6  5.56   5       Eri
 18692 CD-25  1191   3603  901  13942 025936.07 -251627.6  5.69     zet   For
 18760 BD-03   478   3621  904  14040 030050.88 -025243.1  6.11   7       Eri
 18769 BD+25   477   3629  905  14109 030154.15 +262744.4  5.91  49       Ari
 18784 BD-08   562   3627  907  14060 030109.97 -073946.2  5.75   8 rho01 Eri
 18803 BD+26   503   3640       14150 030225.87 +263634.7  6.62  51       Ari
 18866 CP-64   215   3611  909  13884 025847.77 -640416.7  4.98     bet   Hor
 18883 BD+03   420   3646  910  14143 030222.51 +042110.3  5.62  93       Cet
 18884 BD+03   419   3643  911  14135 030216.78 +040523.7  2.54  92 alf   Cet
 18907 CD-28   987   3641  914  14086 030137.45 -280525.7  5.88     eps   For
 18925 BD+52   654A  3664  915  14328 030447.79 +533023.2  2.91  23 gam   Per
 18926 BD+52   654B                   030444.1  +533110.   3.0   23 gam   Per
 18953 BD-08   568   3651  917  14168 030242.26 -074107.7  5.32   9 rho02 Eri
 18970 BD+56   767   3674  918  14382 030532.43 +564220.0  4.77     k     Per
 18978 CD-24  1387   3649  919  14146 030223.59 -233727.6  4.08  11 tau03 Eri
 19058 BD+38   630   3682  921  14354 030510.50 +385025.9  3.32  25 rho   Per
 19107 BD-08   572   3677  925  14293 030416.48 -073603.2  5.26  10 rho03 Eri
 19134 BD+24   431A  3697  927  14376 030526.69 +251518.7  5.45  52       Ari
 19135 BD+24   431B        928        030526.7  +251519.   7.0   52       Ari
 19319 CP-60   236   3694  934  14240 030336.90 -594415.4  5.12     mu.   Hor
 19356 BD+40   673   3733  936  14576 030810.13 +405720.3  2.09  26 bet   Per
 19373 BD+49   857   3740  937  14632 030902.88 +493648.6  4.05     iot   Per
 19374 BD+17   493   3728  938  14514 030725.69 +175247.9  6.13  53       Ari
 19400 CP-72   219   3687  939  14131 030215.40 -715409.0  5.51     the   Hyi
 19460 BD+18   414   3742  940  14586 030821.09 +184742.3  6.24  54       Ari
 19476 BD+44   631   3755  941  14668 030929.63 +445128.4  3.79  27 kap   Per
 19548 BD+28   499   3762  944  14677 030936.73 +290437.6  5.74  55       Ari
 19656 BD+39   724   3791  947  14817 031117.40 +393641.7  4.61  28 ome   Per
 19787 BD+19   477   3805  951  14838 031137.67 +194336.1  4.35  57 del   Ari
 19832 BD+26   523   3821  954  14893 031214.24 +271525.2  5.78  56       Ari
 19926 BD+06   496A  3827  958  14915 031226.37 +063939.2  5.55     g     Tau
 19994 BD-01   457   3838  962  14954 031246.32 -011145.4  5.07  94       Cet
 20010 CD-29  1177   3831  963  14879 031204.28 -285920.8  3.80     alf   For
 20150 BD+20   527   3872  972  15110 031454.11 +210240.7  4.87  58 zet   Ari
 20315 BD+43   674   3923  982  15338 031747.33 +440130.3  5.49  30       Per
 20320 BD-09   624   3899  984  15197 031550.03 -084911.4  4.80  13 zet   Eri
 20365 BD+49   899   3934  987  15404 031837.72 +501320.0  5.16  29       Per
 20395 BD-09   627   3918  988  15244 031635.77 -090917.1  6.14  14       Eri
 20418 BD+49   902   3945  989  15444 031907.62 +500542.1  5.05  31       Per
 20559 BD-01   469   3953  992  15383 031822.28 -005548.5  5.62  95       Cet
 20610 CD-22  1146   3955  994  15382 031822.10 -223040.1  4.86  15       Eri
 20618 BD+26   540   3970  995  15514 031955.81 +270416.7  5.91  59       Ari
 20630 BD+02   518   3969  996  15457 031921.54 +032211.9  4.84  96 kap   Cet
 20663 BD+25   536   3987 1000  15557 032025.57 +253946.7  6.14  60       Ari
 20677 BD+42   750   4004 1002  15648 032126.61 +431946.7  4.96  32 l     Per
 20720 BD-22   584   3979 1003  15474 031930.97 -214528.6  3.70  16 tau04 Eri
 20756 BD+20   543   4007 1005  15627 032113.61 +210849.7  5.27  61 tau   Ari
 20766 CP-63   217   3966 1006  15330 031744.47 -623436.8  5.53     zet01 Ret
 20791 BD+03   461   4010 1007  15619 032106.77 +034032.5  5.70  97       Cet
 20794 CD-43  1028   4000 1008  15510 031953.22 -430417.6  4.26  82 e     Eri
 20807 CP-62   265   3975 1010  15371 031811.14 -623028.6  5.24     zet02 Ret
 20825 BD+27   500   4017 1012  15696 032211.89 +273627.3  5.55  62       Ari
 20893 BD+20   551   4026 1015  15737 032245.27 +204431.6  5.10  63       Ari
 20902 BD+49   917   4041 1017  15863 032419.35 +495140.5  1.79  33 alf   Per
 21017 BD+24   481   4051 1022  15861 032418.46 +244327.1  5.50  64       Ari
 21024 CP-77   134   3977 1025  15201 031557.36 -772319.0  5.51     iot   Hyi
 21050 BD+20   556   4057 1027  15870 032426.11 +204812.6  6.07  65       Ari
 21120 BD+08   511   4070 1030  15900 032448.84 +090144.6  3.61   1 omi   Tau
 21364 BD+09   439   4107 1038  16083 032710.12 +094358.0  3.73   2 ksi   Tau
 21423 CD-36  1290   4097 1042  15987 032555.82 -355515.1  6.39     chi01 For
 21428 BD+49   945   4133 1044  16244 032922.03 +493032.5  4.67  34       Per
 21467 BD+22   495   4126 1048  16181 032826.57 +224815.4  6.03  66       Ari
 21552 BD+47   843   4158 1052  16335 033034.48 +475942.6  4.36  35 sig   Per
 21574 CD-36  1306   4129 1054  16112 032733.37 -354052.8  5.71     chi02 For
 21635 CD-36  1310   4148 1058  16156 032811.50 -355112.3  6.49     chi03 For
 21686 BD+10   452   4173 1061  16322 033024.48 +112011.3  5.14   4 s     Tau
 21754 BD+12   486   4184 1066  16369 033052.37 +125612.1  4.14   5 f     Tau
 21770 BD+45   778   4210 1069  16499 033226.30 +460325.4  5.30  36       Per
 21790 BD-05   674   4185 1070  16341 033037.05 -050430.6  4.74  17 v     Eri
 21933 BD+08   528   4231 1079  16511 033235.93 +092224.8  5.76   6 t     Tau
 22001 CP-63   234   4200 1083  16245 032922.19 -625618.4  4.71     kap   Ret
 22049 BD-09   697   4244 1084  16537 033256.42 -092729.9  3.72  18 eps   Eri
 22091 BD+23   473   4257 1086  16664 033426.62 +242752.1  5.95   7       Tau
 22192 BD+47   857   4287 1087  16826 033629.36 +481133.7  4.32  37 psi   Per
 22203 BD-22   628   4258 1088  16611 033347.25 -213758.1  4.26  19 tau05 Eri
 22374 BD+22   518   4307       16859 033658.03 +231240.0  6.72   9       Tau
 22470 BD-17   699   4305 1100  16803 033617.39 -172801.3  5.24  20       Eri
 22484 BD-00   572   4313 1101  16852 033652.52 +002410.2  4.29  10       Tau
 22663 CD-40  1008   4329 1106  16870 033705.68 -401628.2  4.57     y     Eri
 22713 BD-06   713   4347 1111  17027 033901.13 -053732.5  5.97  21       Eri
 22789 CD-28  1225   4351 1114  17007 033847.66 -275635.2  6.01     tau   For
 22796 BD+02   581   4365 1115  17103 033951.14 +030324.6  5.55  12       Tau
 22805 BD+24   529   4382 1118  17181 034046.30 +251946.3  6.11  11       Tau
 22920 BD-05   715   4395 1121  17167 034038.33 -051238.5  5.53  22       Eri
 22928 BD+47   876   4427 1122  17358 034255.48 +474715.6  3.01  39 del   Per
 22951 BD+33   698   4420 1123  17313 034222.64 +335754.1  4.97  40 o     Per
 23016 BD+19   578   4430 1126  17309 034218.94 +194201.0  5.68  13       Tau
 23180 BD+31   642   4461 1131  17448 034419.13 +321717.8  3.84  38 omi   Per
 23183 BD+19   582   4451 1132  17408 034347.14 +193954.6  6.13  14       Tau
 23227 CD-32  1430   4439 1134  17304 034214.90 -315618.2  4.99     del   For
 23230 BD+42   815   4474 1135  17529 034511.64 +423442.8  3.77  41 nu.   Per
 23249 BD-10   728   4450 1136  17378 034314.96 -094554.7  3.52  23 del   Eri
 23288 BD+23   505   4475 1140  17489 034448.20 +241722.5  5.45  16       Tau
 23302 BD+23   507   4477 1142  17499 034452.52 +240648.4  3.72  17       Tau
 23319 CD-37  1415   4455 1143  17351 034250.12 -371848.0  4.59     h     Eri
 23324 BD+24   546   4485 1144  17527 034509.73 +245021.7  5.66  18       Tau
 23338 BD+24   547   4486 1145  17531 034512.48 +242802.6  4.30  19 q     Tau
 23363 BD-01   526   4481 1146  17457 034430.51 -010947.1  5.24  24       Eri
 23401 BD+70   259   4557 1148  17959 035021.48 +711956.5  4.59     gam   Cam
 23408 BD+23   516   4500 1149  17573 034549.59 +242204.3  3.87  20       Tau
 23413 BD-00   593   4491 1150  17506 034456.46 -001748.2  5.56  25       Eri
 23432 BD+24   553   4502 1151  17579 034554.46 +243316.6  5.76  21       Tau
 23441 BD+24   556   4506 1152  17588 034602.89 +243140.8  6.43  22       Tau
 23466 BD+05   539   4505 1153  17563 034540.43 +060300.1  5.34  29 u     Tau
 23480 BD+23   522   4512 1156  17608 034619.56 +235654.5  4.14  23       Tau
 23607 BD+23   534                    034719.2  +240822.   8.3      eta   Tau
 23614 BD-12   707   4525 1162  17593 034608.50 -120606.2  4.43  26 pi.   Eri
 23629 BD+23   536   4536             034720.9  +240658.   6.3   24       Tau
 23630 BD+23   541   4541 1165  17702 034729.06 +240618.9  2.85  25 eta   Tau
 23738 CD-29  1413   4537 1171  17618 034627.42 -292017.4  5.91     sig   For
 23754 CD-23  1565   4547 1173  17651 034650.99 -231454.4  4.22  27 tau06 Eri
 23793 BD+10   486   4568 1174  17771 034816.25 +110836.1  5.08  30 e     Tau
 23817 CP-65   263   4517 1175  17440 034411.55 -644825.5  3.84     bet   Ret
 23822 BD+23   556   4582       17832 034856.91 +235126.2  6.47  26       Tau
 23848 BD+32   667   4592 1177  17886 034932.70 +330529.0  5.14  42 n     Per
 23850 BD+23   557   4586 1178  17847 034909.73 +240312.7  3.62  27       Tau
 23862 BD+23   558   4587 1180  17851 034911.20 +240812.6  5.05  28       Tau
 23878 CD-24  1877   4566 1181  17717 034739.62 -235229.3  5.24  28 tau07 Eri
 23940 CD-30  1497   4579 1184  17738 034756.02 -301002.4  5.52     rho   For
 24071 CD-38  1297B  4601 1189  17797 034835.82 -373712.5  4.30     f     Eri
 24072 CD-38  1297A  4602 1190        034835.9  -373714.   4.73     f     Eri
 24160 CD-36  1467   4624 1195  17874 034927.28 -361200.4  4.17     g     Eri
 24263 BD+06   594   4662 1199  18089 035200.22 +063205.7  5.66  31       Tau
 24388 BD-05   769   4675 1202  18141 035241.65 -052140.5  5.48  30       Eri
 24398 BD+31   666   4688 1203  18246 035407.92 +315301.2  2.84  44 zet   Per
 24512 CP-74   276   4633 1208  17678 034714.23 -741421.3  3.26     gam   Hyi
 24534 BD+30   591   4720 1209  18350 035523.08 +310245.1  6.79     X     Per
 24546 BD+50   860   4728 1210  18453 035636.44 +504144.5  5.28  43 A     Per
 24554 BD-03   631B  4705 1211  18255 035417.4  -025710.   6.14  32 w     Eri
 24555 BD-03   631A  4706 1212        035417.5  -025717.   4.79  32 w     Eri
